"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Austria (AT)","03.01.2015 14:15 - 03.01.2015 14:30 (UTC)","1862","554"
"Austria (AT)","03.01.2015 14:30 - 03.01.2015 14:45 (UTC)","1865","562"
"Austria (AT)","03.01.2015 14:45 - 03.01.2015 15:00 (UTC)","1868","572"
"Austria (AT)","03.01.2015 15:00 - 03.01.2015 15:15 (UTC)","1978","576"
"Austria (AT)","03.01.2015 15:15 - 03.01.2015 15:30 (UTC)","1989","545"
"Austria (AT)","03.01.2015 15:30 - 03.01.2015 15:45 (UTC)","1996","586"
"Austria (AT)","03.01.2015 15:45 - 03.01.2015 16:00 (UTC)","1987","709"
"Austria (AT)","03.01.2015 16:00 - 03.01.2015 16:15 (UTC)","2016","713"
"Austria (AT)","03.01.2015 16:15 - 03.01.2015 16:30 (UTC)","2041","702"
"Austria (AT)","03.01.2015 16:30 - 03.01.2015 16:45 (UTC)","2056","714"
"Austria (AT)","03.01.2015 16:45 - 03.01.2015 17:00 (UTC)","2072","735"
"Austria (AT)","03.01.2015 17:00 - 03.01.2015 17:15 (UTC)","2104","876"
"Austria (AT)","03.01.2015 17:15 - 03.01.2015 17:30 (UTC)","2110","770"
"Austria (AT)","03.01.2015 17:30 - 03.01.2015 17:45 (UTC)","2117","729"
"Austria (AT)","03.01.2015 17:45 - 03.01.2015 18:00 (UTC)","2119","700"
"Austria (AT)","03.01.2015 18:00 - 03.01.2015 18:15 (UTC)","2134","687"
"Austria (AT)","03.01.2015 18:15 - 03.01.2015 18:30 (UTC)","2139","636"
"Austria (AT)","03.01.2015 18:30 - 03.01.2015 18:45 (UTC)","2140","626"
"Austria (AT)","03.01.2015 18:45 - 03.01.2015 19:00 (UTC)","2149","522"
"Austria (AT)","03.01.2015 19:00 - 03.01.2015 19:15 (UTC)","2131","264"
"Austria (AT)","03.01.2015 19:15 - 03.01.2015 19:30 (UTC)","2124","132"
"Austria (AT)","03.01.2015 19:30 - 03.01.2015 19:45 (UTC)","2138","109"
"Austria (AT)","03.01.2015 19:45 - 03.01.2015 20:00 (UTC)","2133","103"
"Austria (AT)","03.01.2015 20:00 - 03.01.2015 20:15 (UTC)","2070","177"
"Austria (AT)","03.01.2015 20:15 - 03.01.2015 20:30 (UTC)","2060","164"
"Austria (AT)","03.01.2015 20:30 - 03.01.2015 20:45 (UTC)","2046","185"
"Austria (AT)","03.01.2015 20:45 - 03.01.2015 21:00 (UTC)","2034","153"
"Austria (AT)","03.01.2015 21:00 - 03.01.2015 21:15 (UTC)","2056","217"
"Austria (AT)","03.01.2015 21:15 - 03.01.2015 21:30 (UTC)","2053","238"
"Austria (AT)","03.01.2015 21:30 - 03.01.2015 21:45 (UTC)","2059","201"
"Austria (AT)","03.01.2015 21:45 - 03.01.2015 22:00 (UTC)","2050","160"
"Austria (AT)","03.01.2015 22:00 - 03.01.2015 22:15 (UTC)","2034","206"
"Austria (AT)","03.01.2015 22:15 - 03.01.2015 22:30 (UTC)","2020","189"
"Austria (AT)","03.01.2015 22:30 - 03.01.2015 22:45 (UTC)","2029","169"
"Austria (AT)","03.01.2015 22:45 - 03.01.2015 23:00 (UTC)","2023","127"
"Austria (AT)","03.01.2015 23:00 - 03.01.2015 23:15 (UTC)","1939","226"
"Austria (AT)","03.01.2015 23:15 - 03.01.2015 23:30 (UTC)","1924","209"
"Austria (AT)","03.01.2015 23:30 - 03.01.2015 23:45 (UTC)","1929","182"
"Austria (AT)","03.01.2015 23:45 - 04.01.2015 00:00 (UTC)","1929","151"
"Austria (AT)","04.01.2015 00:00 - 04.01.2015 00:15 (UTC)","1926","142"
"Austria (AT)","04.01.2015 00:15 - 04.01.2015 00:30 (UTC)","1928","141"
"Austria (AT)","04.01.2015 00:30 - 04.01.2015 00:45 (UTC)","1939","120"
"Austria (AT)","04.01.2015 00:45 - 04.01.2015 01:00 (UTC)","1945","100"
"Austria (AT)","04.01.2015 01:00 - 04.01.2015 01:15 (UTC)","1956","169"
"Austria (AT)","04.01.2015 01:15 - 04.01.2015 01:30 (UTC)","1959","154"
"Austria (AT)","04.01.2015 01:30 - 04.01.2015 01:45 (UTC)","1968","152"
"Austria (AT)","04.01.2015 01:45 - 04.01.2015 02:00 (UTC)","1973","138"
"Austria (AT)","04.01.2015 02:00 - 04.01.2015 02:15 (UTC)","1993","168"
"Austria (AT)","04.01.2015 02:15 - 04.01.2015 02:30 (UTC)","2016","169"
"Austria (AT)","04.01.2015 02:30 - 04.01.2015 02:45 (UTC)","2035","169"
"Austria (AT)","04.01.2015 02:45 - 04.01.2015 03:00 (UTC)","2048","162"
"Austria (AT)","04.01.2015 03:00 - 04.01.2015 03:15 (UTC)","2067","171"
"Austria (AT)","04.01.2015 03:15 - 04.01.2015 03:30 (UTC)","2075","170"
"Austria (AT)","04.01.2015 03:30 - 04.01.2015 03:45 (UTC)","2086","162"
