"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Finland (FI)","10.01.2015 22:00 - 10.01.2015 23:00 (CET/CEST)","1151","n/e"
"Finland (FI)","10.01.2015 23:00 - 11.01.2015 00:00 (CET/CEST)","1076","n/e"
"Finland (FI)","11.01.2015 00:00 - 11.01.2015 01:00 (CET/CEST)","1047","n/e"
"Finland (FI)","11.01.2015 01:00 - 11.01.2015 02:00 (CET/CEST)","969","n/e"
"Finland (FI)","11.01.2015 02:00 - 11.01.2015 03:00 (CET/CEST)","943","n/e"
"Finland (FI)","11.01.2015 03:00 - 11.01.2015 04:00 (CET/CEST)","878","n/e"
"Finland (FI)","11.01.2015 04:00 - 11.01.2015 05:00 (CET/CEST)","919","n/e"
"Finland (FI)","11.01.2015 05:00 - 11.01.2015 06:00 (CET/CEST)","979","n/e"
"Finland (FI)","11.01.2015 06:00 - 11.01.2015 07:00 (CET/CEST)","1028","n/e"
"Finland (FI)","11.01.2015 07:00 - 11.01.2015 08:00 (CET/CEST)","1125","n/e"
"Finland (FI)","11.01.2015 08:00 - 11.01.2015 09:00 (CET/CEST)","1215","n/e"
"Finland (FI)","11.01.2015 09:00 - 11.01.2015 10:00 (CET/CEST)","1319","n/e"
"Finland (FI)","11.01.2015 10:00 - 11.01.2015 11:00 (CET/CEST)","1398","n/e"
"Finland (FI)","11.01.2015 11:00 - 11.01.2015 12:00 (CET/CEST)","1454","n/e"
"Finland (FI)","11.01.2015 12:00 - 11.01.2015 13:00 (CET/CEST)","1540","n/e"
"Finland (FI)","11.01.2015 13:00 - 11.01.2015 14:00 (CET/CEST)","1545","n/e"
"Finland (FI)","11.01.2015 14:00 - 11.01.2015 15:00 (CET/CEST)","1602","n/e"
"Finland (FI)","11.01.2015 15:00 - 11.01.2015 16:00 (CET/CEST)","1817","n/e"
"Finland (FI)","11.01.2015 16:00 - 11.01.2015 17:00 (CET/CEST)","1950","n/e"
"Finland (FI)","11.01.2015 17:00 - 11.01.2015 18:00 (CET/CEST)","1970","n/e"
"Finland (FI)","11.01.2015 18:00 - 11.01.2015 19:00 (CET/CEST)","1896","n/e"
"Finland (FI)","11.01.2015 19:00 - 11.01.2015 20:00 (CET/CEST)","1814","n/e"
"Finland (FI)","11.01.2015 20:00 - 11.01.2015 21:00 (CET/CEST)","1650","n/e"
"Finland (FI)","11.01.2015 21:00 - 11.01.2015 22:00 (CET/CEST)","1608","n/e"
"Finland (FI)","11.01.2015 22:00 - 11.01.2015 23:00 (CET/CEST)","1561","n/e"
"Finland (FI)","11.01.2015 23:00 - 12.01.2015 00:00 (CET/CEST)","1241","n/e"
"Finland (FI)","12.01.2015 00:00 - 12.01.2015 01:00 (CET/CEST)","993","n/e"
"Finland (FI)","12.01.2015 01:00 - 12.01.2015 02:00 (CET/CEST)","933","n/e"
"Finland (FI)","12.01.2015 02:00 - 12.01.2015 03:00 (CET/CEST)","986","n/e"
"Finland (FI)","12.01.2015 03:00 - 12.01.2015 04:00 (CET/CEST)","1112","n/e"
"Finland (FI)","12.01.2015 04:00 - 12.01.2015 05:00 (CET/CEST)","1145","n/e"
"Finland (FI)","12.01.2015 05:00 - 12.01.2015 06:00 (CET/CEST)","1754","n/e"
"Finland (FI)","12.01.2015 06:00 - 12.01.2015 07:00 (CET/CEST)","2020","n/e"
"Finland (FI)","12.01.2015 07:00 - 12.01.2015 08:00 (CET/CEST)","2300","n/e"
"Finland (FI)","12.01.2015 08:00 - 12.01.2015 09:00 (CET/CEST)","2409","n/e"
"Finland (FI)","12.01.2015 09:00 - 12.01.2015 10:00 (CET/CEST)","2307","n/e"
"Finland (FI)","12.01.2015 10:00 - 12.01.2015 11:00 (CET/CEST)","2286","n/e"
