"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Italy (IT)","11.01.2016 04:00 - 11.01.2016 05:00 (UTC)","1446","45"
"Italy (IT)","11.01.2016 05:00 - 11.01.2016 06:00 (UTC)","1655","358"
"Italy (IT)","11.01.2016 06:00 - 11.01.2016 07:00 (UTC)","2562","773"
"Italy (IT)","11.01.2016 07:00 - 11.01.2016 08:00 (UTC)","3245","1051"
"Italy (IT)","11.01.2016 08:00 - 11.01.2016 09:00 (UTC)","3484","1212"
"Italy (IT)","11.01.2016 09:00 - 11.01.2016 10:00 (UTC)","3430","1138"
"Italy (IT)","11.01.2016 10:00 - 11.01.2016 11:00 (UTC)","3034","1001"
"Italy (IT)","11.01.2016 11:00 - 11.01.2016 12:00 (UTC)","2848","707"
"Italy (IT)","11.01.2016 12:00 - 11.01.2016 13:00 (UTC)","2713","647"
"Italy (IT)","11.01.2016 13:00 - 11.01.2016 14:00 (UTC)","2724","742"
"Italy (IT)","11.01.2016 14:00 - 11.01.2016 15:00 (UTC)","2997","968"
"Italy (IT)","11.01.2016 15:00 - 11.01.2016 16:00 (UTC)","3732","1112"
"Italy (IT)","11.01.2016 16:00 - 11.01.2016 17:00 (UTC)","4222","1216"
"Italy (IT)","11.01.2016 17:00 - 11.01.2016 18:00 (UTC)","4010","1108"
"Italy (IT)","11.01.2016 18:00 - 11.01.2016 19:00 (UTC)","3871","977"
"Italy (IT)","11.01.2016 19:00 - 11.01.2016 20:00 (UTC)","3375","601"
"Italy (IT)","11.01.2016 20:00 - 11.01.2016 21:00 (UTC)","2579","629"
"Italy (IT)","11.01.2016 21:00 - 11.01.2016 22:00 (UTC)","2307","285"
"Italy (IT)","11.01.2016 22:00 - 11.01.2016 23:00 (UTC)","2005","221"
"Italy (IT)","11.01.2016 23:00 - 12.01.2016 00:00 (UTC)","1860","41"
"Italy (IT)","12.01.2016 00:00 - 12.01.2016 01:00 (UTC)","1868","32"
"Italy (IT)","12.01.2016 01:00 - 12.01.2016 02:00 (UTC)","1764","30"
"Italy (IT)","12.01.2016 02:00 - 12.01.2016 03:00 (UTC)","1670","30"
"Italy (IT)","12.01.2016 03:00 - 12.01.2016 04:00 (UTC)","1639","30"
"Italy (IT)","12.01.2016 04:00 - 12.01.2016 05:00 (UTC)","1772","60"
"Italy (IT)","12.01.2016 05:00 - 12.01.2016 06:00 (UTC)","1980","621"
"Italy (IT)","12.01.2016 06:00 - 12.01.2016 07:00 (UTC)","2776","996"
"Italy (IT)","12.01.2016 07:00 - 12.01.2016 08:00 (UTC)","3599","1257"
"Italy (IT)","12.01.2016 08:00 - 12.01.2016 09:00 (UTC)","3748","1318"
"Italy (IT)","12.01.2016 09:00 - 12.01.2016 10:00 (UTC)","3741","762"
